ID;HTS;NRES;IFM;ILM;ICH;SEXO;AUTLIC;NSET;TVIA1;TVIA2;TVIA3;TVIA4;TVIA5;TVIA6;TVIA7;TVIA8;TVIA9;TCAM1;TCAM2;TCAM3;TCAM4;TCAM5;TCAM6;TCAM7;TCAM8;   ;TVIB1;TVIB2;TVIB3;TVIB4;TVIB5;TVIB6;TVIB7;TVIB8;TVIB9;D1;D2;TESP3;TESP4;TESP5;TESP6;TESP7;TESP8;TESP9;CTOT1;CTOT2;CTOT3;CTOT4;CTOT5;CTOT6;CTOT7;CTOT8;CTOT9;HORA;NOD1;NOD2;JEFH;NAUT;NEST;NTRAB;LTOT;TVIA6A;TVIA6M;TVIA7A;TVIA7M;TVIA8T;TVIA8M;TVIA9B;TVIA9M;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9;LasCondes
181;46;3;100000;100000;8;1;0,5;7;469;482;0;0;655;614;1144;593;538;245;0;0;0;655;418;346;382;526;451;463;0;0;648;614;1144;593;538;1;0;0;0;12;192;192;270;198;157;30;0;0;40;48;25;60;65;750;314;511;1;1;1;1;2;104;510;634;510;83;510;100;438;1;1;0;0;1;1;1;1;1;0
181;50;4;80000;35000;2;1;0,5;6;0;656;797;0;1419;0;1326;828;912;0;396;403;0;346;0;468;554;554;0;698;648;0;1302;0;1326;828;912;1;0;36;0;90;0;78;114;108;0;25;60;0;20;0;14;63;33;745;106;700;0;1;2;2;2;0;0;636;690;216;612;300;612;0;1;1;0;1;0;1;1;1;1
182;44;4;220000;180000;1;1;0,5;6;313;313;0;0;624;323;487;0;373;115;0;0;0;461;461;389;0;418;301;301;0;0;606;323;487;0;373;1;0;0;0;114;192;192;0;252;230;23;0;0;40;53;25;0;65;810;300;511;1;1;2;2;2;77;246;241;246;0;0;127;246;1;1;0;0;1;1;1;0;1;0
182;50;4;180000;100000;1;1;0,66;6;835;835;727;0;1448;983;1707;0;0;36;36;418;0;418;144;144;0;0;642;642;626;0;1132;983;1707;0;0;0;1;30;0;36;78;78;0;0;25;12;60;0;20;46;14;0;0;800;601;701;1;2;2;1;3;437;546;1161;546;0;0;0;0;1;1;1;0;1;1;1;0;0;1
183;48;2;18000;11600;5;1;0;3;0;0;0;0;841;0;0;756;806;0;0;0;0;202;0;0;490;490;0;0;0;0;956;0;0;756;806;0;0;0;0;162;0;0;270;354;0;0;0;0;40;0;0;60;45;655;312;511;1;0;0;1;0;0;0;0;0;372;384;422;384;0;0;0;0;1;0;0;1;1;0
183;48;7;110000;50000;1;1;0,6;8;1063;1063;1430;0;2428;1376;1784;1309;1787;346;346;677;0;374;317;317;302;302;1084;1084;1135;0;2207;1376;1784;1309;1787;0;1;60;0;168;78;78;138;174;108;29;60;0;20;62;14;63;33;745;123;700;0;3;3;2;5;470;906;878;906;697;612;881;906;1;1;1;0;1;1;1;1;1;1
184;45;11;300000;60000;2;0;0,83;7;837;805;847;0;1045;995;2628;958;0;763;22;461;0;461;518;446;770;0;782;752;822;0;941;995;2628;958;0;0;1;36;0;78;192;192;228;0;271;79;80;0;40;62;26;65;0;815;411;511;0;5;5;3;6;281;714;1914;714;244;714;0;0;1;1;1;0;1;1;1;1;0;0
184;45;5;100000;25000;4;0;0,5;5;0;0;495;456;1093;0;0;432;450;0;0;216;835;216;0;0;317;317;0;0;450;456;798;0;0;432;450;1;0;48;78;54;0;0;125;144;0;0;60;13;20;0;0;43;33;810;402;700;0;1;0;2;2;0;0;0;0;54;378;72;378;0;0;1;1;1;0;0;1;1;1
185;45;7;30000;16000;5;1;1;3;0;0;0;0;1604;0;0;1198;1453;0;0;0;0;374;0;0;662;662;0;0;0;0;1783;0;0;1198;1453;1;0;0;0;180;0;0;228;480;0;0;0;0;40;0;0;65;65;630;409;511;0;1;3;3;1;0;0;0;0;484;714;739;714;0;0;0;0;1;0;0;1;1;0
185;40;5;100000;100000;8;1;0,33;7;1157;1157;1235;0;2318;1430;2524;1394;0;346;346;1094;0;396;317;317;418;0;1157;1157;1188;0;2088;1430;2524;1394;0;1;0;30;0;60;78;78;108;0;112;31;60;0;20;63;14;43;0;740;134;700;1;1;3;3;3;524;906;1618;906;488;906;0;0;1;1;1;0;1;1;1;1;0;1
186;70;6;80000;33000;5;0;0;3;0;0;0;0;1768;0;0;1320;1466;0;0;0;0;194;0;0;446;446;0;0;0;0;1700;0;0;1320;1466;0;0;0;0;180;0;0;228;270;0;0;0;0;40;0;0;65;65;800;416;511;0;0;3;2;2;0;0;0;0;606;714;752;714;0;0;0;0;1;0;0;1;1;0
186;50;2;60000;60000;5;1;1;4;1190;0;0;0;1807;1136;0;0;1158;346;0;0;0;454;317;0;0;821;1018;0;0;0;1571;1136;0;0;1158;1;0;0;0;138;78;0;0;108;85;0;0;0;20;42;0;0;33;740;508;700;1;1;0;1;1;230;906;0;0;0;0;252;906;1;0;0;0;1;1;0;0;1;1
187;45;4;32000;32000;5;1;0;3;0;0;0;0;1241;0;0;898;971;0;0;0;0;266;0;0;518;806;0;0;0;0;1138;0;0;898;971;0;0;0;0;270;0;0;228;240;0;0;0;0;40;0;0;65;65;820;402;511;1;0;0;1;0;0;0;0;0;388;510;401;570;0;0;0;0;1;0;0;1;1;0
187;45;3;98000;98000;4;1;0,5;3;0;0;551;546;1225;0;0;0;0;0;0;338;403;338;0;0;0;0;0;0;540;546;1104;0;0;0;0;1;0;18;78;12;0;0;0;0;0;0;60;13;20;0;0;0;0;740;708;31;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
188;45;2;30000;30000;4;0;1;2;0;0;0;636;923;0;0;0;0;0;0;0;864;482;0;0;0;0;0;0;0;636;847;0;0;0;0;1;0;0;192;12;0;0;0;0;0;0;0;22;40;0;0;0;0;815;502;107;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
188;48;5;120000;20000;9;0;1;6;0;862;1036;0;2079;0;1250;1110;1387;0;346;817;0;421;0;317;349;349;0;880;822;0;1890;0;1250;1110;1387;1;0;60;0;198;0;78;138;174;0;18;60;0;20;0;15;74;32;745;119;701;0;1;3;3;1;0;0;410;840;270;840;547;840;0;1;1;0;1;0;1;1;1;1
189;43;4;70000;60000;4;1;1;4;854;854;0;714;1002;0;0;0;0;0;0;0;929;403;0;0;0;0;814;814;0;714;973;0;0;0;0;1;0;0;192;42;0;0;0;0;119;44;0;22;40;0;0;0;0;825;403;511;1;1;2;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
189;50;5;50000;50000;1;0;1;7;849;849;0;0;2000;1198;1287;987;1356;245;245;0;0;821;317;317;749;749;866;866;0;0;1818;1198;1287;987;1356;1;0;0;0;198;78;78;138;276;146;23;0;0;20;47;14;73;31;745;115;700;1;1;3;1;1;292;906;381;906;375;612;744;612;1;1;0;0;1;1;1;1;1;1
190;70;6;200000;34000;4;0;0,6;3;0;815;0;714;1042;0;0;0;0;0;0;0;590;353;0;0;0;0;0;776;0;714;956;0;0;0;0;0;1;0;192;30;0;0;0;0;0;51;0;25;40;0;0;0;0;820;500;107;0;3;1;4;5;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
190;48;2;51000;38000;4;0;0;3;0;0;833;840;1721;0;0;0;0;0;0;360;425;360;0;0;0;0;0;0;750;840;1422;0;0;0;0;0;0;24;78;42;0;0;0;0;0;0;60;13;20;0;0;0;0;800;712;31;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
191;45;7;40000;28000;5;1;0;5;0;0;1199;0;1646;0;1657;1145;1114;0;0;1008;0;1008;0;446;482;482;0;0;1110;0;1524;0;1657;1145;1114;0;0;138;0;18;0;192;330;480;0;0;80;0;40;0;27;65;65;800;408;511;1;0;1;2;1;0;0;943;714;431;714;400;714;0;0;1;0;1;0;1;1;1;0
191;48;6;55000;18000;1;0;1;8;899;899;1085;0;2158;1226;1575;1278;1548;310;310;403;0;403;634;634;850;850;899;899;996;0;1962;1226;1575;1278;1548;0;1;60;0;114;78;78;138;174;25;12;45;0;20;45;13;48;33;735;123;702;0;2;3;2;2;458;768;807;768;510;768;780;768;1;1;1;0;1;1;1;1;1;1
192;48;3;65000;50000;4;1;0,5;4;727;792;0;714;1033;0;0;0;0;317;0;0;389;194;0;0;0;0;692;754;0;714;948;0;0;0;0;1;0;0;192;30;0;0;0;0;100;40;0;25;40;0;0;0;0;820;500;107;1;1;1;2;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
192;44;3;96000;96000;5;1;0,66;5;1114;0;0;0;1628;1039;1039;0;1270;396;0;0;0;490;634;634;0;900;952;0;0;0;1416;1039;1039;0;1270;0;1;0;0;180;78;78;0;108;139;0;0;0;18;46;14;0;33;740;511;702;1;2;1;2;3;271;768;271;768;0;0;502;768;1;0;0;0;1;1;1;0;1;1
193;50;3;110000;110000;1;1;1;3;778;0;0;714;1033;0;0;0;0;101;0;0;400;205;0;0;0;0;741;0;0;714;948;0;0;0;0;1;0;0;192;30;0;0;0;0;172;0;0;22;40;0;0;0;0;900;500;107;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
193;48;5;80000;60000;5;1;0,5;8;752;752;1058;0;1975;1100;1523;1116;1302;252;252;857;0;137;634;634;1303;1303;767;767;840;0;1796;1100;1523;1116;1302;1;0;60;0;168;78;78;138;174;37;19;60;0;20;45;14;48;33;800;120;702;1;1;2;1;2;332;768;755;768;348;768;534;768;1;1;1;0;1;1;1;1;1;1
194;43;2;72000;41000;5;1;0;2;0;0;0;510;807;0;0;0;0;0;0;0;439;245;0;0;0;0;0;0;0;510;708;0;0;0;0;0;0;0;192;12;0;0;0;0;0;0;0;25;40;0;0;0;0;830;503;107;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
194;48;4;130000;75000;5;0;1;2;160;0;0;0;383;0;0;0;0;166;0;0;0;328;0;0;0;0;170;0;0;0;336;0;0;0;0;1;0;0;0;90;0;0;0;0;106;0;0;0;18;0;0;0;0;800;100;12;1;1;2;3;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
195;50;3;27000;27000;4;1;0;2;0;0;0;714;1288;0;0;0;0;0;0;0;446;158;0;0;0;0;0;0;0;714;1182;0;0;0;0;0;0;0;192;78;0;0;0;0;0;0;0;25;40;0;0;0;0;830;500;106;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
195;48;5;75000;59000;5;0;1;4;0;187;196;144;265;0;0;0;0;0;166;522;738;256;0;0;0;0;0;167;191;144;247;0;0;0;0;0;1;12;78;12;0;0;0;0;0;3;50;13;18;0;0;0;0;820;704;11;1;2;1;1;2;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
196;45;5;40000;15000;5;0;0;3;0;0;0;0;857;0;0;577;755;0;0;0;0;562;0;0;245;274;0;0;0;0;779;0;0;577;755;0;0;0;0;12;0;0;330;660;0;0;0;0;40;0;0;65;65;815;308;511;0;0;0;2;0;0;0;0;0;193;384;431;324;0;0;0;0;1;0;0;1;1;0
196;50;2;200000;200000;7;1;0,5;7;1177;1177;0;0;1744;1224;1976;1098;1302;490;490;0;0;770;324;324;634;634;1110;1110;0;0;1744;1224;1976;1098;1302;1;0;0;0;30;78;78;90;96;144;22;0;0;20;47;14;38;33;830;322;701;1;1;0;1;2;384;840;1136;840;258;840;462;840;1;1;0;0;1;1;1;1;1;1
197;48;4;100000;100000;5;0;1;2;142;0;0;0;139;0;0;0;0;43;0;0;0;446;0;0;0;0;145;0;0;0;137;0;0;0;0;1;0;0;0;6;0;0;0;0;36;0;0;0;40;0;0;0;0;750;210;117;1;1;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
197;50;4;170000;160000;5;0;0,5;6;0;1135;1080;0;2096;0;2016;1087;1247;0;490;317;0;590;0;324;454;454;0;1051;973;0;1733;0;2016;1087;1247;1;0;24;0;42;0;78;102;90;0;21;60;0;20;0;13;43;33;815;317;701;1;1;2;1;2;0;0;1176;840;247;840;407;840;0;1;1;0;1;0;1;1;1;1
198;45;4;30000;10000;5;0;0;3;0;0;0;0;629;0;0;486;624;0;0;0;0;662;0;0;490;518;0;0;0;0;556;0;0;486;624;0;0;0;0;12;0;0;330;660;0;0;0;0;40;0;0;65;65;830;308;511;0;0;1;2;1;0;0;0;0;102;384;300;324;0;0;0;0;1;0;0;1;1;0
198;50;5;100000;25000;3;0;0;4;0;0;1258;0;1676;0;0;1020;1169;0;0;173;0;446;0;0;310;310;0;0;1133;0;1457;0;0;1020;1169;0;0;48;0;54;0;0;125;258;0;0;50;0;20;0;0;43;31;820;410;701;0;0;1;2;4;0;0;0;0;180;840;329;840;0;0;1;0;1;0;0;1;1;1
199;45;3;18000;18000;5;0;0,5;6;624;624;0;0;848;681;1724;702;0;86;0;0;0;331;317;245;547;0;600;600;0;0;800;681;1724;702;0;1;0;0;0;108;192;192;330;0;218;49;0;0;40;50;25;65;0;800;319;511;1;1;0;1;2;171;510;1214;510;192;510;0;0;1;1;0;0;1;1;1;1;0;0
199;45;4;300000;130000;6;1;1;6;1004;0;812;0;1620;1033;0;960;1134;490;0;684;0;958;324;0;821;821;947;0;846;0;1620;1033;0;960;1134;0;1;24;0;42;78;0;102;90;139;0;60;0;20;44;0;38;31;830;315;701;0;3;0;2;3;193;840;0;0;120;840;294;840;1;0;1;0;1;1;0;1;1;1
200;45;7;210000;120000;2;0;1;6;0;930;859;0;1103;0;1868;900;938;0;0;389;0;389;0;245;461;461;0;869;834;0;1082;0;1868;900;938;1;0;78;0;30;0;192;270;204;0;53;100;0;40;0;26;65;55;800;411;511;1;1;5;2;1;0;0;1154;714;186;714;224;714;0;1;1;0;1;0;1;1;1;0
200;50;3;200000;130000;6;1;0,5;5;1399;0;1356;0;2336;1141;0;1362;0;490;0;202;0;475;324;0;338;0;1084;0;1200;0;1884;1141;0;1362;0;1;0;30;0;96;78;0;108;0;162;0;60;0;20;63;0;43;0;800;522;701;1;1;1;2;2;673;468;0;0;522;840;0;0;1;0;1;0;1;1;0;1;0;1
201;45;8;100000;25000;4;1;1;2;0;0;0;714;989;0;0;0;0;0;0;0;778;216;0;0;0;0;0;0;0;714;970;0;0;0;0;1;0;0;192;30;0;0;0;0;0;0;0;25;40;0;0;0;0;745;500;120;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
201;50;3;300000;120000;6;1;1;8;904;904;733;0;1656;1108;1513;1031;1110;547;547;245;0;518;432;432;382;598;886;886;797;0;1519;1108;1513;1031;1110;0;1;36;0;96;78;78;114;126;113;16;60;0;20;40;13;48;33;830;113;701;0;3;0;2;3;268;840;673;840;191;840;270;840;1;1;1;0;1;1;1;1;1;1
202;44;5;160000;75000;6;0;1;7;777;809;619;0;1065;987;2548;960;0;158;0;374;0;230;331;245;497;0;727;757;601;0;959;987;2548;960;0;0;1;36;0;78;192;192;228;0;123;49;80;0;40;33;23;52;0;740;411;511;0;2;0;2;2;273;714;1834;714;246;714;0;0;1;1;1;0;1;1;1;1;0;0
202;45;2;140000;130000;4;1;0,5;4;0;570;724;546;1183;0;0;0;0;0;490;360;1166;374;0;0;0;0;0;533;624;546;924;0;0;0;0;1;0;48;78;54;0;0;0;0;0;9;60;13;20;0;0;0;0;815;405;31;1;1;0;2;2;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
203;44;4;180000;119000;1;1;1;7;722;740;0;0;922;734;1517;767;787;317;0;0;0;259;317;245;317;331;688;705;0;0;862;734;1517;767;787;0;1;0;0;12;192;192;228;204;89;45;0;0;40;53;25;65;65;820;404;511;1;3;0;2;2;98;636;881;636;131;636;151;636;1;1;0;0;1;1;1;1;1;0
203;50;6;144000;122000;2;1;1;4;1003;1003;0;774;1682;0;0;0;0;396;396;0;943;288;0;0;0;0;937;937;0;774;1314;0;0;0;0;0;1;0;78;54;0;0;0;0;34;17;0;13;20;0;0;0;0;810;417;31;1;4;2;2;4;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1
204;44;5;6000;6000;5;1;0;2;0;0;239;0;248;0;0;0;0;0;0;533;0;245;0;0;0;0;0;0;221;0;234;0;0;0;0;0;0;24;0;54;0;0;0;0;0;0;80;0;40;0;0;0;0;820;212;119;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
204;44;5;130000;75000;4;1;1;5;417;417;479;390;1001;0;0;0;0;7;7;382;778;454;0;0;0;0;430;430;466;390;936;0;0;0;0;1;0;18;78;12;0;0;0;0;7;4;60;13;20;0;0;0;0;820;305;31;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
205;55;4;70000;25000;4;0;1;3;0;643;0;570;768;0;0;0;0;0;0;0;382;223;0;0;0;0;0;613;0;570;718;0;0;0;0;1;0;0;192;12;0;0;0;0;0;37;0;25;40;0;0;0;0;820;502;120;1;1;0;3;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
205;44;4;75000;75000;1;1;0,5;7;1178;0;1177;0;2129;1250;1944;1169;1345;72;0;569;0;691;310;310;583;583;1091;0;1061;0;1759;1250;1944;1169;1345;0;1;36;0;60;78;78;114;108;60;0;60;0;20;50;14;43;33;800;318;700;1;2;2;1;4;344;906;1038;906;263;906;439;906;1;0;1;0;1;1;1;1;1;1
206;40;4;120000;120000;4;1;0,5;8;633;650;0;570;823;653;1484;611;637;317;0;0;835;346;317;245;389;418;603;620;0;570;769;653;1484;611;637;1;0;0;192;12;192;192;216;204;59;30;0;22;40;48;25;65;65;800;318;511;1;1;1;1;2;143;510;974;510;101;510;127;510;1;1;0;1;1;1;1;1;1;0
206;44;2;30000;13000;5;1;1;2;0;0;0;0;1256;0;0;0;1494;0;0;0;0;1202;0;0;0;958;0;0;0;0;1932;0;0;0;1494;1;0;0;0;60;0;0;0;114;0;0;0;0;18;0;0;0;31;620;134;701;0;1;0;2;1;0;0;0;0;0;0;654;840;0;0;0;0;1;0;0;0;1;1
207;45;4;50000;20000;5;0;0;4;0;0;517;0;749;0;0;660;744;0;0;230;0;259;0;0;461;461;0;0;479;0;688;0;0;660;744;0;0;36;0;42;0;0;228;228;0;0;80;0;40;0;0;65;65;815;400;511;0;0;2;2;0;0;0;0;0;90;570;174;570;0;0;1;0;1;0;0;1;1;0
207;45;1;110000;60000;1;0;1;7;635;635;908;0;1594;830;0;804;905;72;72;259;0;382;310;0;274;396;676;676;738;0;1463;830;0;804;905;1;0;36;0;96;78;0;114;108;28;14;60;0;20;40;0;63;33;800;106;700;1;1;0;1;1;218;612;0;0;192;612;293;612;1;1;1;0;1;1;0;1;1;1
208;40;4;100000;100000;4;1;1;4;928;0;770;762;1012;0;0;0;0;324;0;605;670;281;0;0;0;0;867;0;748;762;964;0;0;0;0;1;0;36;192;30;0;0;0;0;108;0;80;25;40;0;0;0;0;750;500;115;1;1;2;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0
208;48;3;110000;52000;8;1;0,5;7;962;962;0;0;2171;1150;1186;1098;1302;662;662;0;0;173;324;324;295;295;890;890;0;0;1794;1150;1186;1098;1302;1;0;0;0;30;78;78;114;96;103;12;0;0;20;40;13;43;31;755;322;701;1;1;1;2;2;310;840;346;840;258;840;462;840;1;1;0;0;1;1;1;1;1;1
209;44;5;50000;21000;5;0;0;3;0;0;0;0;1281;0;0;1054;1082;0;0;0;0;533;0;0;619;619;0;0;0;0;1256;0;0;1054;1082;0;0;0;0;78;0;0;228;270;0;0;0;0;40;0;0;55;65;740;407;511;0;0;2;2;0;0;0;0;0;418;636;446;636;0;0;0;0;1;0;0;1;1;0
209;50;7;220000;80000;4;1;0,4;4;788;0;752;774;1587;0;0;0;0;526;0;259;396;274;0;0;0;0;737;0;690;774;1368;0;0;0;0;0;1;24;78;42;0;0;0;0;113;0;60;13;20;0;0;0;0;810;711;31;0;2;2;2;5;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1
210;54;4;28000;28000;5;1;0,5;7;890;860;669;0;1030;876;966;934;0;324;0;634;0;158;259;187;590;0;908;878;704;0;1072;876;966;934;0;1;0;36;0;42;192;192;228;0;127;46;80;0;40;57;26;65;0;705;411;512;1;1;2;1;2;114;762;204;762;172;762;0;0;1;1;1;0;1;1;1;1;0;0
210;44;5;45000;27000;5;0;0;2;0;0;433;0;916;0;0;0;0;0;0;230;0;230;0;0;0;0;0;0;394;0;668;0;0;0;0;0;0;30;0;36;0;0;0;0;0;0;60;0;20;0;0;0;0;800;57;700;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
211;45;6;37000;37000;4;1;0;2;0;0;0;618;689;0;0;0;0;0;0;0;238;173;0;0;0;0;0;0;0;618;725;0;0;0;0;0;0;0;192;12;0;0;0;0;0;0;0;25;40;0;0;0;0;720;318;115;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
211;44;4;135000;35000;7;0;0,5;5;0;0;1296;0;2426;0;1302;1315;1584;0;0;252;0;252;0;310;396;396;0;0;1147;0;1956;0;1302;1315;1584;1;0;30;0;96;0;78;108;138;0;0;50;0;20;0;14;43;33;800;516;700;0;1;0;1;2;0;0;396;906;409;906;678;906;0;0;1;0;1;0;1;1;1;1
212;45;6;100000;45000;5;0;0,5;3;399;332;0;0;338;0;0;0;0;324;0;0;0;403;0;0;0;0;380;317;0;0;292;0;0;0;0;1;0;0;0;6;0;0;0;0;61;13;0;0;40;0;0;0;0;830;213;115;0;1;3;3;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0
212;44;6;38000;38000;9;1;0;3;0;0;1282;0;2409;0;0;0;1686;0;0;446;0;446;0;0;0;461;0;0;1176;0;2190;0;0;0;1686;0;0;36;0;96;0;0;0;174;0;0;60;0;20;0;0;0;34;730;123;700;1;0;4;1;1;0;0;0;0;0;0;780;906;0;0;1;0;1;0;0;0;1;1
213;60;4;79000;49000;4;1;0;3;0;0;370;432;521;0;0;0;0;0;0;554;418;317;0;0;0;0;0;0;328;432;457;0;0;0;0;0;0;24;192;6;0;0;0;0;0;0;80;25;40;0;0;0;0;830;307;115;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
213;44;3;78500;43500;5;1;0;5;0;891;1157;0;1439;0;2033;0;1321;0;0;763;0;590;0;331;0;461;0;910;919;0;1309;0;2033;0;1321;0;0;90;0;276;0;78;0;330;0;22;60;0;23;0;13;0;33;745;126;701;1;0;1;3;1;0;0;1193;840;0;0;481;840;0;1;1;0;1;0;1;0;1;1
214;45;4;50000;50000;5;1;0,5;8;937;910;808;0;1145;1129;2344;1013;1126;324;0;806;0;677;259;187;763;763;1064;1033;929;0;1258;1129;2344;1013;1126;1;0;78;0;42;192;192;270;210;150;58;80;0;40;70;26;65;65;700;414;512;1;1;2;1;2;367;762;1582;762;251;762;364;762;1;1;1;0;1;1;1;1;1;0
214;44;6;17000;15000;5;1;0;4;0;0;1013;0;1493;0;0;1438;1928;0;0;166;0;180;0;0;382;382;0;0;1300;0;2132;0;0;1438;1928;0;0;30;0;96;0;0;108;156;0;0;60;0;20;0;0;43;33;600;520;701;1;0;4;5;0;0;0;0;0;598;840;1622;306;0;0;1;0;1;0;0;1;1;1
215;60;4;40000;20000;5;1;1;2;244;0;0;0;194;0;0;0;0;324;0;0;0;418;0;0;0;0;232;0;0;0;167;0;0;0;0;1;0;0;0;6;0;0;0;0;47;0;0;0;40;0;0;0;0;820;210;113;1;1;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
215;44;4;100000;20000;5;0;1;6;0;1109;1349;0;1927;0;1119;1092;1170;0;396;101;0;101;0;331;317;317;0;1027;1194;0;1554;0;1119;1092;1170;1;0;48;0;54;0;78;125;258;0;24;50;0;20;0;14;38;33;800;411;701;0;1;2;2;1;0;0;279;840;252;840;330;840;0;1;1;0;1;0;1;1;1;1
216;45;4;25600;25600;5;1;0;4;0;0;514;0;912;0;0;794;917;0;0;266;0;194;0;0;223;223;0;0;590;0;1037;0;0;794;917;0;0;36;0;48;0;0;228;228;0;0;80;0;40;0;0;65;65;705;400;512;1;0;2;1;0;0;0;0;0;176;618;299;618;0;0;1;0;1;0;0;1;1;0
216;50;3;70000;70000;1;1;1;6;819;0;1142;0;1973;1126;0;1140;1320;36;0;367;0;367;310;0;382;382;836;0;906;0;1794;1126;0;1140;1320;1;0;36;0;96;78;0;114;126;34;0;50;0;20;40;0;48;33;800;113;700;1;1;0;1;1;220;906;0;0;234;906;414;906;1;0;1;0;1;1;0;1;1;1
217;55;4;50000;50000;8;1;0;4;0;0;933;0;1145;0;0;871;895;0;0;677;0;101;0;0;173;173;0;0;906;0;1051;0;0;871;895;0;0;138;0;66;0;0;330;246;0;0;80;0;40;0;0;60;65;820;418;511;1;0;0;1;0;0;0;0;0;235;636;259;636;0;0;1;0;1;0;0;1;1;0
217;44;5;82000;70000;5;1;1;2;0;0;533;0;1111;0;0;0;0;0;0;72;0;72;0;0;0;0;0;0;485;0;811;0;0;0;0;1;0;30;0;54;0;0;0;0;0;0;50;0;20;0;0;0;0;800;500;31;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
218;50;3;50000;50000;5;1;0;2;0;0;0;0;236;0;0;0;372;0;0;0;0;302;0;0;0;331;0;0;0;0;204;0;0;0;372;0;0;0;0;6;0;0;0;222;0;0;0;0;40;0;0;0;65;840;213;512;1;0;1;1;2;0;0;0;0;0;0;150;222;0;0;0;0;1;0;0;0;1;0
218;44;3;90000;80000;9;1;0,66;8;1154;1154;1309;0;1928;1122;1710;1057;1171;180;180;310;0;310;331;331;526;526;1068;1068;1159;0;1555;1122;1710;1057;1171;0;1;48;0;54;78;78;125;258;40;20;50;0;20;42;13;38;31;815;410;701;1;2;1;2;3;282;840;870;840;217;840;331;840;1;1;1;0;1;1;1;1;1;1
219;45;4;50000;50000;3;1;0,5;8;510;510;475;0;730;587;1223;586;760;324;0;158;0;490;259;187;302;490;481;481;421;0;640;587;1223;586;760;1;0;30;0;12;192;192;222;258;79;24;40;0;40;48;25;65;65;825;313;512;1;1;2;1;2;101;486;737;486;100;486;388;372;1;1;1;0;1;1;1;1;1;0
219;48;3;65000;18000;6;1;1;5;793;0;889;0;1427;1212;0;0;1337;1260;0;943;0;943;331;0;0;540;785;0;935;0;1719;1212;0;0;1337;1;0;36;0;30;78;0;0;108;92;0;60;0;20;80;0;0;33;725;318;701;0;1;1;2;1;372;840;0;0;0;0;497;840;1;0;1;0;1;1;0;0;1;1
220;40;5;90000;59000;2;0;0,5;8;369;369;341;0;499;502;905;355;397;324;0;101;0;158;259;187;245;245;355;355;331;0;493;502;905;355;397;1;0;24;0;42;192;192;216;216;84;27;80;0;40;50;25;65;65;810;306;512;1;1;2;2;2;70;432;473;432;61;294;103;294;1;1;1;0;1;1;1;1;1;0
220;44;3;96000;66000;1;0;1;8;1004;1004;1043;0;1320;968;1708;1020;1116;180;180;310;0;310;331;331;526;526;1034;1034;1122;0;1500;968;1708;1020;1116;1;0;48;0;54;78;78;125;258;37;18;60;0;20;37;13;43;33;720;410;701;1;1;0;1;1;128;840;868;840;180;840;276;840;1;1;1;0;1;1;1;1;1;1
